probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_1708016	-0.100009141	12.85893644	-1.116875439	0.292623602	0.373962496	-7.649433936	C20orf108
ILMN_1667060	-0.237459064	8.837908846	-1.116852639	0.292632855	0.373962496	-7.649458776	HSF1
ILMN_1794225	0.109675081	5.152521073	1.116829355	0.292642304	0.373962496	-7.649484142	SLC26A1
ILMN_1788180	0.125470602	10.29218551	1.116823579	0.292644648	0.373962496	-7.649490435	RAB13
ILMN_2105308	0.076506007	13.32974135	1.116766017	0.292668009	0.373965844	-7.649553142	DPM1
ILMN_2206272	0.14212178	9.894894704	1.116737762	0.292679477	0.373965844	-7.649583922	D2HGDH
ILMN_2118864	0.085200273	11.72168839	1.116722733	0.292685577	0.373965844	-7.649600294	RAB1A
ILMN_1794968	-0.073564059	11.97148321	-1.116637852	0.29272003	0.373993547	-7.649692756	LRRC28
ILMN_1678814	-0.091986425	8.199200615	-1.116563528	0.292750201	0.374015777	-7.649773714	UBL5
ILMN_2065606	-0.078341003	11.77400899	-1.116526201	0.292765354	0.37401882	-7.64981437	TOMM40L
ILMN_2268115	0.107303122	4.308709639	1.116318832	0.292849549	0.374110062	-7.65004022	SUSD4
ILMN_2242450	-0.127329968	4.649096586	-1.116200885	0.292897446	0.374154927	-7.650168664	RUTBC2
ILMN_2340908	0.097382875	10.54424254	1.115651068	0.293120801	0.374423914	-7.650767277	SCML1
ILMN_1679383	0.136074252	11.04963686	1.115497241	0.293183315	0.374487433	-7.650934717	AKIRIN1
ILMN_1762835	-0.088338421	9.670516228	-1.114824185	0.293456961	0.374820617	-7.651667126	HELZ
ILMN_3308748	0.146421646	4.617433413	1.114493679	0.293591409	0.374975987	-7.652026654	MIR346
ILMN_1685042	0.100721517	7.466718738	1.114378054	0.293638456	0.37501972	-7.652152412	TENC1
ILMN_2239772	0.1542817	9.866583653	1.114346262	0.293651393	0.375019888	-7.65218699	FAM108A3
ILMN_2073732	-0.090595599	10.66916145	-1.114240173	0.293694567	0.375058669	-7.652302366	CBLL1
ILMN_1810147	0.110957157	8.600586667	1.114010429	0.29378808	0.375161728	-7.652552193	ZNF524
ILMN_2067032	0.165583618	9.299025096	1.113946046	0.29381429	0.375174331	-7.652622197	TRAF3IP1
ILMN_1676423	-0.073902133	12.28262633	-1.11392325	0.293823571	0.375174331	-7.652646983	CCNC
ILMN_1740450	-0.181299088	5.801864694	-1.113847272	0.293854504	0.375197469	-7.652729588	DLGAP1
ILMN_1691790	-0.154742873	5.121723274	-1.113753399	0.293892727	0.375221078	-7.652831645	DACT2
ILMN_1684074	0.091983583	11.37002986	1.113736928	0.293899434	0.375221078	-7.652849552	NUP98
ILMN_2391436	-0.139232865	4.441103506	-1.113707463	0.293911432	0.375221078	-7.652881583	CPB2
ILMN_1691849	0.097170971	11.57483167	1.11367465	0.293924795	0.375221779	-7.652917253	LIN7C
ILMN_1770742	0.109411456	12.49715712	1.113606897	0.293952387	0.375240646	-7.652990906	TMEM55B
ILMN_1676311	-0.099271819	7.221715213	-1.113169888	0.294130406	0.375451527	-7.653465876	COX18
ILMN_3246294	0.100517361	6.476298066	1.112915615	0.294234025	0.375567425	-7.653742173	LOC728819
ILMN_3307901	-0.091230135	8.968680781	-1.112329971	0.294472791	0.375841922	-7.654378359	GAN
ILMN_2299045	-0.100556131	11.46755982	-1.112325179	0.294474745	0.375841922	-7.654383563	BMP2K
ILMN_1660810	0.146096878	11.30285051	1.112009337	0.294603576	0.375989965	-7.654726555	TTC17
ILMN_1686968	-0.090716543	12.03535227	-1.111964021	0.294622064	0.375997174	-7.654775761	ZNF362
ILMN_2253707	0.128796598	4.951313282	1.111650887	0.294749842	0.376143852	-7.655115729	ITGB4
ILMN_1671583	-0.087472698	12.87872204	-1.111616439	0.294763901	0.376145402	-7.655153124	MKRN1
ILMN_1798063	-0.17267165	5.030348457	-1.111491516	0.294814891	0.376194077	-7.655288729	NLRP7
ILMN_2399622	0.086470097	11.75089608	1.111338217	0.294877473	0.376241323	-7.65545512	AP1G1
ILMN_1722905	-0.076687878	12.37529398	-1.111337876	0.294877612	0.376241323	-7.65545549	MRPS11
ILMN_1706839	-0.071900299	11.12545772	-1.111030916	0.295002954	0.376384852	-7.655788613	TCERG1
ILMN_2211959	0.159423505	4.608380713	1.1108073	0.295094291	0.376484984	-7.656031245	TTTY6
ILMN_3310658	0.159452671	4.925225422	1.110612551	0.295173855	0.376557557	-7.656242523	MIR943
ILMN_1743847	-0.181428793	7.699559395	-1.110605118	0.295176892	0.376557557	-7.656250587	ACAP3
ILMN_1665457	-0.108038947	5.384824192	-1.110373703	0.295271458	0.376653884	-7.656501606	CLEC4C
ILMN_1677572	-0.156459713	8.823502031	-1.110357391	0.295278124	0.376653884	-7.656519298	FSD1CL
ILMN_1721081	-0.080854798	11.03236415	-1.110246247	0.295323552	0.376695423	-7.656639843	SP4
ILMN_1786345	0.120103696	11.03616224	1.109841404	0.295489068	0.37688319	-7.657078847	KIAA1967
ILMN_3250772	0.143843903	4.826823567	1.109815971	0.295499469	0.37688319	-7.657106423	MGC70863
ILMN_1762003	-0.076052027	10.35229786	-1.109791767	0.295509367	0.37688319	-7.657132665	SEC62
ILMN_2310253	-0.138257531	10.10398098	-1.109644947	0.295569414	0.376943356	-7.657291838	TARBP2
ILMN_1652521	0.114414281	9.838861921	1.109058508	0.295809354	0.377232927	-7.657927461	MTMR9
ILMN_1748538	0.1228079	6.712558789	1.10856967	0.296009478	0.377471699	-7.658457102	ALDH1A2
ILMN_1732053	0.077411474	12.91368103	1.108500785	0.296037688	0.377491234	-7.658531722	SNRNP70
ILMN_1747556	0.095411488	11.52487675	1.10840204	0.296078128	0.377526363	-7.658638683	CDK9
ILMN_1790029	0.087538783	5.008823773	1.108369368	0.29609151	0.377526988	-7.658674071	P2RY6
ILMN_1799224	-0.190282493	7.999035319	-1.108134039	0.296187909	0.377624288	-7.658928944	FANCA
ILMN_1778691	0.154949778	9.666270924	1.108120121	0.296193611	0.377624288	-7.658944017	TIA1
ILMN_2298159	0.179169336	5.951208186	1.107971314	0.296254582	0.377685578	-7.659105159	PRDM1
ILMN_1668851	0.079204928	7.002919998	1.107755212	0.296343142	0.377780623	-7.659339146	AADACL4
ILMN_2126239	-0.084889538	10.5423528	-1.107726441	0.296354934	0.377780623	-7.659370295	SMG5
ILMN_2078141	-0.142897801	8.75469369	-1.107460481	0.296463959	0.377903153	-7.659658212	ZNF587
ILMN_1683204	0.089787594	11.58928375	1.107258992	0.296546576	0.377992012	-7.659876301	GMEB2
ILMN_1678186	-0.080018088	7.408134883	-1.106982044	0.296660163	0.378120337	-7.660176015	ATP6V0A4
ILMN_1791523	0.103615379	11.70240738	1.10632398	0.296930197	0.378435709	-7.660887948	RPE
ILMN_2099783	-0.091683396	13.51834171	-1.106316086	0.296933437	0.378435709	-7.660896486	ATP6V1F
ILMN_1680726	-0.177324297	5.963605399	-1.105857126	0.297121885	0.378659403	-7.661392821	SYTL5
ILMN_1697088	-0.109067018	9.638794668	-1.104913036	0.297509821	0.379137298	-7.662413298	ARMC5
ILMN_1716591	-0.098427208	5.446312967	-1.104871126	0.297527051	0.379142757	-7.662458584	SPRR1A
ILMN_2250344	0.099988749	7.168118586	1.104797069	0.2975575	0.379165059	-7.662538602	DACT1
ILMN_1731525	0.121767999	4.892146826	1.1046973	0.297598524	0.379200835	-7.662646397	GJB3
ILMN_2245814	-0.134340131	8.217610122	-1.104618608	0.297630885	0.379225568	-7.662731413	RUFY2
ILMN_1739008	-0.120095506	9.638479607	-1.104511612	0.29767489	0.379265136	-7.662847001	ATG9A
ILMN_3251629	-0.103980548	10.03225252	-1.10441675	0.297713908	0.379298347	-7.662949473	EIF4A1
ILMN_1676924	0.099910998	5.141723219	1.10427036	0.297774129	0.379358567	-7.663107594	CD247
ILMN_2136926	0.165367264	4.782495309	1.104096057	0.297845845	0.379433425	-7.663295844	PPY2
ILMN_1783805	-0.079866478	6.821383339	-1.103821685	0.297958761	0.37956076	-7.663592122	PNMA3
ILMN_1774735	0.111368314	11.89119536	1.103214892	0.298208602	0.379862501	-7.664247166	DDB1
ILMN_2413330	-0.206762356	4.520095209	-1.102697091	0.29842193	0.380117708	-7.664805923	TMEM107
ILMN_2206141	-0.122532203	7.258541703	-1.102644295	0.298443689	0.380128889	-7.664862884	BAGE5
ILMN_1747577	-0.092463708	7.626673239	-1.102349139	0.29856535	0.38025298	-7.665181285	ALAD
ILMN_2331231	0.127117222	7.441442099	1.102344936	0.298567083	0.38025298	-7.665185818	TNFRSF6B
ILMN_1673232	0.110258472	7.434357879	1.102067137	0.298681626	0.380382319	-7.665485435	LASS1
ILMN_1807379	0.082537947	11.60515777	1.102014951	0.298703147	0.380393184	-7.665541712	WHSC1L1
ILMN_2396956	0.116454931	10.07710908	1.101817607	0.298784542	0.380480294	-7.665754512	AKAP13
ILMN_3239922	-0.075563396	7.399359185	-1.101338636	0.298982167	0.3807154	-7.666270874	TCAM1
ILMN_1658624	0.078591279	9.857538627	1.101218795	0.29903163	0.380761828	-7.666400044	UBXN6
ILMN_1738251	0.159423469	4.686037096	1.101168698	0.299052309	0.380771602	-7.666454037	DRD3
ILMN_1808633	-0.091768903	11.99257435	-1.101009939	0.299117848	0.380838492	-7.666625132	C20orf96
ILMN_1768582	0.114319568	12.00793656	1.100822659	0.299195175	0.380920385	-7.666826939	PPP2CB
ILMN_1792317	0.159629509	5.374624631	1.100479681	0.29933683	0.381084166	-7.667196454	SLCO1C1
ILMN_3245306	-0.124583926	4.701169512	-1.100412857	0.299364436	0.381102743	-7.667268438	FOXI3
ILMN_1793347	0.177574966	5.260416151	1.100346742	0.29939175	0.381120948	-7.667339655	KIAA1529
ILMN_1729857	-0.168537673	4.853734745	-1.100256929	0.299428858	0.381151618	-7.667436394	CHRNA4
ILMN_1798448	-0.091330858	8.432248006	-1.100167713	0.299465723	0.381181975	-7.667532483	IDS
ILMN_1759991	-0.095959792	11.46179958	-1.099601532	0.299699758	0.381453973	-7.668142146	MGC3731
ILMN_1782504	-0.080335274	12.50157196	-1.099587737	0.299705462	0.381453973	-7.668156996	MTERFD1
ILMN_1675756	-0.162554075	5.403215572	-1.099246012	0.299846788	0.381617261	-7.668524845	KCNJ15
ILMN_1706959	-0.092402506	9.98516786	-1.099128059	0.299895581	0.381662774	-7.668651795	TIMM22
ILMN_1710186	-0.157687549	5.838714909	-1.09890453	0.299988065	0.381763883	-7.668892345	CCL17
ILMN_2192281	-0.13472116	8.062032707	-1.098866487	0.300003807	0.381767327	-7.668933281	CARD8
ILMN_1756204	-0.187126014	11.0587441	-1.098500918	0.300155113	0.381943273	-7.669326596	RPS6KA4
ILMN_1671398	0.131270025	5.463297673	1.098366142	0.300210911	0.381997677	-7.669471576	NPAS3
ILMN_1709092	-0.137145586	4.700831523	-1.098053086	0.300340549	0.382146027	-7.66980828	ABCC13
ILMN_1812198	0.139231995	5.779498087	1.097701552	0.300486172	0.382305964	-7.670186282	LOC730412
ILMN_2388585	-0.079709788	9.97995726	-1.097686623	0.300492357	0.382305964	-7.670202333	GOPC
ILMN_1684694	0.100280894	4.885286939	1.09750193	0.30056889	0.382386722	-7.670400892	ANK1
ILMN_1780598	-0.090212113	12.03112912	-1.097403263	0.300609782	0.382422131	-7.670506957	PIAS1
ILMN_2316778	-0.0883175	12.11056559	-1.097313165	0.300647126	0.382453025	-7.670603804	ETNK1
ILMN_1745784	-0.107954272	8.199715908	-1.096904847	0.300816412	0.382651751	-7.671042628	ZNF324
ILMN_3309463	-0.129178347	4.341439485	-1.096864793	0.300833022	0.382656259	-7.671085669	MIR380
ILMN_2360229	0.086363754	11.34768367	1.096821699	0.300850894	0.382662371	-7.671131974	MAPKAP1
ILMN_1743654	-0.099862435	5.257673855	-1.096713397	0.300895812	0.382702881	-7.67124834	OR2A25
ILMN_1708174	-0.178687422	8.444976705	-1.096252643	0.301086966	0.382923681	-7.671743302	GGA1
ILMN_1779333	-0.092765175	7.885004918	-1.096231923	0.301095564	0.382923681	-7.671765558	MSRB3
ILMN_3251587	-0.337315471	7.557736011	-1.0961475	0.3011306	0.382951608	-7.67185623	LOC100008589
ILMN_2281881	0.095889691	6.794870589	1.095467528	0.301412907	0.383293977	-7.672586341	LRRCC1
ILMN_1815733	-0.087770024	11.53072963	-1.095388428	0.301445761	0.383301481	-7.672671251	EIF5
ILMN_1746883	-0.082055704	12.45120617	-1.095381913	0.301448467	0.383301481	-7.672678245	SAT2
ILMN_1721218	0.099076512	4.921199684	1.095352732	0.301460588	0.383301481	-7.672709568	KRT13
ILMN_1724066	-0.164624462	6.100747694	-1.095327273	0.301471163	0.383301481	-7.672736895	PLCB2
ILMN_1777325	0.082725948	13.40653352	1.09520009	0.301523997	0.383352012	-7.672873404	STAT1
ILMN_1713884	-0.104163398	10.20032592	-1.094876208	0.301658576	0.383506464	-7.673220981	C16orf42
ILMN_2266595	0.098324625	5.291280816	1.094829857	0.301677839	0.383514304	-7.673270716	LILRA5
ILMN_2340877	0.084552521	11.80340261	1.094648564	0.301753194	0.383593449	-7.673465232	MEN1
ILMN_1671108	-0.098293646	11.81418122	-1.094557585	0.301791015	0.383624875	-7.673562837	PIKFYVE
ILMN_2285480	0.107983483	6.546407768	1.094508181	0.301811554	0.383633769	-7.673615837	LBR
ILMN_1677197	0.196575204	4.776488673	1.094477737	0.301824212	0.383633769	-7.673648496	RARA
ILMN_1709350	0.14340926	4.879943944	1.094397577	0.301857541	0.383651981	-7.673734483	CXCL3
ILMN_1803570	-0.164271528	9.390407732	-1.09438026	0.301864742	0.383651981	-7.673753059	BRI3BP
ILMN_2141444	-0.083812643	14.05807341	-1.093923972	0.302054518	0.383876516	-7.674242425	RPL18A
ILMN_1707055	0.123766317	5.034160166	1.093199395	0.30235607	0.384243078	-7.675019206	GRRP1
ILMN_1706682	-0.114936871	4.400787396	-1.092804306	0.302520595	0.384435479	-7.675442594	SCRT2
ILMN_1656625	-0.091277584	11.8144694	-1.092695778	0.302565801	0.384476243	-7.675558875	RPS24
ILMN_1670256	-0.143545374	9.248597157	-1.09256051	0.302622153	0.384531165	-7.675703794	PDK1
ILMN_2382127	-0.086222997	12.70377559	-1.092446506	0.302669653	0.384574834	-7.67582592	PPFIA1
ILMN_1785570	0.195036618	5.108762863	1.092373027	0.302700271	0.384597051	-7.67590463	SUSD3
ILMN_1684553	0.136494102	4.925388903	1.092206353	0.302769731	0.384668615	-7.676083152	RHOH
ILMN_1745820	-0.12766083	6.806115283	-1.092053415	0.302833478	0.384732914	-7.676246945	RASSF6
ILMN_1655340	0.085662782	12.94269109	1.091842353	0.302921469	0.384828007	-7.676472957	RNF181
ILMN_3311040	-0.158298285	4.504048211	-1.091775566	0.302949317	0.38484669	-7.676544467	MIR338
ILMN_1692280	-0.120481107	10.72965702	-1.091165574	0.303203751	0.385153199	-7.677197447	NKX2-2
ILMN_2359935	0.205811704	9.418705304	1.090674569	0.303408675	0.385396792	-7.677722851	CDC2L1
ILMN_2124064	-0.13703437	10.07265344	-1.090216472	0.303599962	0.385623043	-7.678212877	REL
ILMN_1717016	0.105872954	4.340354515	1.090116969	0.303641524	0.385658729	-7.678319296	NBN
ILMN_3251491	0.171395206	5.643261224	1.090086156	0.303654395	0.385658729	-7.678352248	UQCRB
ILMN_1803136	0.20477427	9.094594744	1.089673863	0.30382666	0.385860781	-7.678793102	RAB4B
ILMN_2404629	-0.07895886	11.34728043	-1.089624725	0.303847196	0.385870127	-7.678845635	EFTUD1
ILMN_1663975	0.084925869	9.575553051	1.089557349	0.303875356	0.385888017	-7.678917664	CNNM2
ILMN_1676799	-0.098101059	12.54759599	-1.089527966	0.303887637	0.385888017	-7.678949075	MFAP1
ILMN_1683049	0.222323481	9.765814596	1.089302839	0.303981747	0.385990784	-7.679189719	SNRP70
ILMN_1779356	-0.128479544	9.29450766	-1.089052394	0.304086467	0.386107014	-7.67945738	TP53
ILMN_3232701	0.090162091	6.022046682	1.088913077	0.304144732	0.386164252	-7.679606253	CNRIP1
ILMN_2249018	0.090741415	5.216446604	1.088699827	0.304233935	0.386260764	-7.679834103	LOC389816
ILMN_2090607	-0.073786621	11.41683513	-1.088619939	0.304267357	0.386286451	-7.679919451	IRF2
ILMN_1722583	-0.145916528	11.2943432	-1.088540543	0.304300577	0.386311878	-7.680004269	COX4NB
ILMN_2164164	-0.102090978	4.86187392	-1.088289969	0.304405436	0.386428246	-7.680271924	AICDA
ILMN_2407589	-0.084454416	8.942382908	-1.088233222	0.304429188	0.386441645	-7.680332533	CTDP1
ILMN_2334303	-0.082503458	10.96109872	-1.087757359	0.304628414	0.386677782	-7.680840683	SEC24B
ILMN_1660111	0.071834562	12.36383771	1.087112294	0.304898642	0.386977006	-7.681529243	UCHL3
ILMN_2079004	-0.125338976	12.60114501	-1.087111609	0.304898929	0.386977006	-7.681529973	MDH2
ILMN_2325194	-0.089273223	11.35327567	-1.087100014	0.304903788	0.386977006	-7.681542348	PHF6
ILMN_2385161	0.08605214	12.31401969	1.087035688	0.304930746	0.386994448	-7.681610993	CUL4B
ILMN_1751887	-0.126244152	7.776694125	-1.086920603	0.30497898	0.38703889	-7.681733798	PREP
ILMN_2212354	-0.115137318	12.28471692	-1.08682657	0.305018395	0.387072137	-7.681834131	WDR46
ILMN_1774259	-0.180471741	9.568505066	-1.086651894	0.305091624	0.387148289	-7.682020493	FAM63B
ILMN_1669005	-0.146739415	4.380836671	-1.086336915	0.305223706	0.387299113	-7.682356486	CD8B
ILMN_1657797	-0.101929827	11.66500939	-1.086267542	0.305252803	0.387319252	-7.682430477	FIBP
ILMN_1712475	-0.123490123	4.570124564	-1.085775041	0.305459431	0.387564639	-7.682955659	HS3ST2
ILMN_1755882	-0.0861801	11.34827008	-1.085596689	0.305534284	0.387642818	-7.6831458	C13orf7
ILMN_1755664	-0.101345478	9.581279904	-1.085465976	0.305589154	0.387695636	-7.683285139	RPS26
ILMN_1736533	0.110836346	9.299754172	1.084915869	0.305820154	0.387971895	-7.683871404	RND2
ILMN_2054382	0.096272414	5.027122334	1.084796549	0.305870277	0.388018673	-7.683998536	LOC284274
ILMN_1714118	-0.131192192	5.072201193	-1.084282537	0.306086271	0.388275857	-7.68454608	CD164L2
ILMN_2357193	-0.081088943	11.97563037	-1.084166163	0.306135189	0.38832109	-7.684670018	DDX59
ILMN_2197222	0.125537446	4.535041396	1.084073917	0.306173969	0.38835346	-7.684768252	EIF4EBP3
ILMN_2415926	-0.088127593	11.03560967	-1.084015459	0.306198547	0.388359618	-7.684830502	THOC3
ILMN_1664614	-0.109838208	13.08298657	-1.083999285	0.306205347	0.388359618	-7.684847724	FAU
ILMN_1792144	0.119362886	4.727220356	1.083746983	0.306311443	0.388477355	-7.685116358	TCL1B
ILMN_2131882	-0.18653403	8.539252317	-1.083493115	0.306418225	0.388595952	-7.68538661	DPY30
ILMN_2044085	-0.090084998	12.07227852	-1.083189679	0.306545895	0.388741027	-7.685709566	RQCD1
ILMN_1755704	-0.112037025	5.138599799	-1.083039532	0.306609085	0.388804323	-7.685869345	PRB4
ILMN_1696749	0.145603657	8.591647308	1.082689293	0.306756522	0.388974443	-7.686241988	LMNA
ILMN_1653793	0.105196497	11.66720914	1.082587479	0.306799392	0.389005674	-7.686350297	PDPK1
ILMN_1692163	-0.078650835	12.21641664	-1.082531427	0.306822996	0.389005674	-7.686409921	NSDHL
ILMN_1793894	-0.08884824	12.2521346	-1.08252182	0.306827041	0.389005674	-7.68642014	ANAPC13
ILMN_1669633	0.070457393	12.10745041	1.082504616	0.306834286	0.389005674	-7.68643844	ACP1
ILMN_1726594	0.117389819	4.435604511	1.082444616	0.306859554	0.389020868	-7.68650226	UBR7
ILMN_1662897	-0.128947914	8.540078662	-1.082411794	0.306873378	0.389021552	-7.686537171	ERCC4
ILMN_1701413	0.105229242	10.67406366	1.082004614	0.307044905	0.389222147	-7.686970194	PIGQ
ILMN_1716730	-0.085690776	12.89865885	-1.08185659	0.307107279	0.389284364	-7.687127581	FAM44B
ILMN_1804263	-0.204941347	10.52211552	-1.080986324	0.307474191	0.389732586	-7.688052561	ZNF76
ILMN_1799103	-0.089714644	12.96347703	-1.080771729	0.307564718	0.38983046	-7.68828056	SNRPB
ILMN_2132379	-0.140716252	5.084641846	-1.080429245	0.307709238	0.389996756	-7.688644362	TDGF1
ILMN_1725899	0.184367906	5.152894986	1.080150907	0.30782673	0.390128782	-7.688939961	HOXC10
ILMN_1705301	0.074186568	12.45411814	1.079697866	0.30801804	0.390354349	-7.68942097	TEAD4
ILMN_1755786	0.116352244	4.803074022	1.079637606	0.308043493	0.390369713	-7.689484938	KRT76
ILMN_1714401	-0.100207438	12.60645059	-1.079066059	0.308284993	0.39065885	-7.69009152	SNX27
ILMN_1704656	0.075013972	11.44541	1.07893662	0.308339706	0.390711276	-7.690228859	PPP2R1B
ILMN_1692620	0.08750003	11.09058501	1.078861742	0.30837136	0.390734479	-7.6903083	ZNF263
ILMN_1756860	0.070035545	12.74213219	1.078771617	0.308409463	0.390734543	-7.690403914	TXNL1
ILMN_1668378	0.101839949	10.4308042	1.078767359	0.308411263	0.390734543	-7.69040843	SFT2D2
ILMN_1682402	-0.171781844	11.82924365	-1.078766946	0.308411438	0.390734543	-7.690408869	SNORD46
ILMN_3237030	0.112339545	5.121903637	1.078622766	0.308472402	0.390794873	-7.690561815	PLA2G2C
ILMN_1720724	-0.16958951	8.187912712	-1.078541189	0.308506899	0.39082167	-7.690648345	IFT122
ILMN_1658806	0.092916749	5.48497784	1.078437727	0.308550656	0.390860194	-7.690758081	SLC5A10
ILMN_2174805	-0.106956073	6.158060878	-1.078065602	0.308708076	0.391042693	-7.691152704	CD300LG
ILMN_1655906	-0.095974166	6.576508974	-1.077898962	0.30877859	0.391115096	-7.691329386	FBXW7
ILMN_1799600	0.152346823	8.682689917	1.077795175	0.308822514	0.391153814	-7.691439416	STARD8
ILMN_1661138	-0.098304022	10.56816578	-1.07748141	0.308955333	0.391296988	-7.691772005	GON4L
ILMN_1697472	0.10682863	9.562348416	1.077465011	0.308962276	0.391296988	-7.691789387	TM2D3
ILMN_1683792	0.075649262	11.85070161	1.077374525	0.309000588	0.391328586	-7.691885286	LAP3
ILMN_1728498	-0.080465082	12.22419666	-1.077052094	0.309137137	0.391484586	-7.692226957	PCBP4
ILMN_1656144	0.099282281	9.16932215	1.076963896	0.309174497	0.391514968	-7.692320405	MAPKAPK2
ILMN_1796497	-0.091921941	8.097560023	-1.076885585	0.309207671	0.391540046	-7.69240337	PIP3-E
ILMN_2185728	0.127410479	5.595541362	1.076615944	0.30932192	0.39166778	-7.692689007	SFRP4
ILMN_1813352	-0.087032869	4.84558381	-1.076469904	0.309383811	0.391729211	-7.692843687	CDH7
ILMN_1674128	-0.084187838	11.08738182	-1.076346847	0.30943597	0.391778313	-7.692974011	CWC22
ILMN_2170643	0.137461824	9.460629818	1.076205457	0.309495907	0.391837259	-7.693123737	FLJ45032
ILMN_1785831	0.074636681	11.56672727	1.076096359	0.309542162	0.391878879	-7.693239257	ZDHHC13
ILMN_2067895	0.125505389	4.570653056	1.075832551	0.309654032	0.392003559	-7.693518556	CXCL11
ILMN_3245209	0.127329052	5.014295561	1.075760336	0.309684661	0.392025387	-7.693595002	MT1IP
ILMN_1793433	0.104055287	11.27459322	1.075127677	0.309953093	0.392348231	-7.69426456	RAB10
ILMN_1701111	-0.081583776	12.27081776	-1.075074185	0.309975798	0.392360012	-7.694321158	RP5-1022P6.2
ILMN_3305472	-0.113611873	4.858371117	-1.074996719	0.31000868	0.392384674	-7.694403118	10-Mar
ILMN_1720849	0.106170675	4.983158029	1.074956214	0.310025875	0.392389478	-7.694445971	PYGM
ILMN_3308123	-0.115125224	7.64032788	-1.074707193	0.310131601	0.392506328	-7.694709399	MIR146A
ILMN_1755173	-0.101860683	8.772068902	-1.073624317	0.310591679	0.393064399	-7.695854377	PLEKHA4
ILMN_1732575	0.320674922	10.38870724	1.073606167	0.310599394	0.393064399	-7.69587356	SEC14L1
ILMN_3248703	-0.138811441	9.427845053	-1.073328183	0.310717588	0.393196982	-7.696167338	SNORD99
ILMN_2393169	-0.187813861	10.855788	-1.073196835	0.310773446	0.393250675	-7.696306127	THOC5
ILMN_1736165	0.079767209	11.54509977	1.072689203	0.310989401	0.39350694	-7.696842398	MLL3
ILMN_2170080	-0.138290069	8.299782823	-1.072092357	0.311243457	0.393811214	-7.697472663	CIDECP
ILMN_1714327	-0.1061801	8.55557991	-1.072054689	0.311259497	0.393811214	-7.697512432	SETD1A
ILMN_1790577	0.0898871	12.31168276	1.072029524	0.311270212	0.393811214	-7.697538998	SLC35F2
ILMN_2138019	-0.128422774	4.231302777	-1.071966136	0.311297206	0.393828351	-7.697605917	HEPACAM
ILMN_1652357	0.088318371	11.77844727	1.071823273	0.31135805	0.39388831	-7.697756725	PDHX
ILMN_2353327	-0.152758705	11.0264848	-1.071443771	0.311519719	0.394075809	-7.698157258	RNF38
ILMN_1766650	0.140884739	5.293305894	1.071215539	0.311616978	0.394181816	-7.698398084	FOXA1
ILMN_3300849	-0.086864277	4.770267437	-1.070922766	0.311741776	0.394322646	-7.698706955	PRAMEF3
ILMN_1811472	-0.073711615	11.74976463	-1.070483024	0.311929292	0.394542795	-7.699170752	KIF23
ILMN_2104106	0.088101448	11.12172003	1.070141465	0.312075001	0.394710046	-7.699530893	XPR1
ILMN_1675674	-0.134527873	10.45257835	-1.070081679	0.312100511	0.394725264	-7.699593923	UBE4B
ILMN_1766830	-0.163062737	4.501800693	-1.069938814	0.312161477	0.39478532	-7.699744527	RELT
ILMN_1688258	0.125598072	5.300139489	1.069739821	0.31224641	0.394875679	-7.699954274	C20orf144
ILMN_2337931	0.169378699	4.672349315	1.069634063	0.312291556	0.394915719	-7.700065736	CXCR5
ILMN_1754815	0.08607306	5.877153925	1.069560098	0.312323133	0.394938596	-7.700143684	LHX5
ILMN_1695949	0.138807013	4.705274615	1.069213136	0.312471292	0.395108885	-7.700509277	SIGLEC12
ILMN_1680703	-0.075191131	13.02771385	-1.069102707	0.312518458	0.395151464	-7.700625616	MRPS15
ILMN_1777797	-0.162801445	4.167099839	-1.069020747	0.312553468	0.395167404	-7.700711956	AFM
ILMN_3309874	-0.159876519	4.738863203	-1.069010015	0.312558053	0.395167404	-7.700723262	SNORD113-1
ILMN_2232936	-0.082795867	14.49465706	-1.068796124	0.312649434	0.395256039	-7.700948558	UQCRH
ILMN_1772058	0.119035469	6.869810557	1.068782742	0.312655152	0.395256039	-7.700962653	PANK2
ILMN_1728512	-0.099932901	13.24049139	-1.068436522	0.312803115	0.395426022	-7.701327258	YWHAH
ILMN_1776105	-0.102954325	7.253468203	-1.06821578	0.312897481	0.39552824	-7.701559673	PSPH
ILMN_1730363	0.095807784	10.36678426	1.068141749	0.312929134	0.395551178	-7.701637611	STAU1
ILMN_1703787	0.157029351	5.131040692	1.068106279	0.312944301	0.395553276	-7.701674952	ATP4B
ILMN_1691916	-0.085847564	8.908041061	-1.067603025	0.313159546	0.395808256	-7.702204638	KIAA1919
ILMN_1769769	0.101215155	5.025227549	1.067503368	0.313202183	0.395845062	-7.702309506	CDKL4
ILMN_3307648	0.102465941	13.32926495	1.06732648	0.313277874	0.395923638	-7.702495625	CS
ILMN_1713867	0.136449903	6.576561093	1.066694954	0.313548222	0.396248206	-7.703159913	PMFBP1
ILMN_2219681	0.095664906	5.927441632	1.066540494	0.313614372	0.396314701	-7.703322339	RBP2
ILMN_1778886	0.095592089	8.092641471	1.066281619	0.313725263	0.396408775	-7.703594524	ZNF345
ILMN_1677396	0.082341289	12.07630153	1.066263031	0.313733226	0.396408775	-7.703614066	NDFIP2
